"","spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"1174694","1fTjqf10accJCDYstPwwZ6","Ohnana","Kapo",31,13,19,"CR","2024-07-04",71,"False",156577,"Ohnana","2024-06-06",0.775,0.581,1,-3.621,0,0.108,0.617,8.33e-06,0.0957,0.658,104.977,4
"1666677","3F5xUtUiSC6W1CDIwC3jnc","Ya Ya","Boza",1,0,1,"PA","2024-02-16",55,"False",160384,"Par De Quina","2024-02-01",0.549,0.78,1,-6.761,1,0.354,0.196,0,0.12,0.446,195.679,4
"2045826","3xKsf9qdS1CyvXSMEid6g8","Pink + White","Frank Ocean",29,0,-4,"NZ","2023-11-04",91,"False",184516,"Blonde","2016-08-20",0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,3
"956290","4S1VYqwfkLit9mKVY3MXoo","Forever Young","Alphaville",27,-1,4,"AT","2024-09-02",86,"False",226706,"Forever Young","1984-01-01",0.489,0.482,9,-9.466,0,0.0275,0.417,0.00227,0.235,0.33,136.803,4
"1914678","29m79w9xPMH4YCD6r8JSmV","Excuses","AP Dhillon, Gurinder Gill, Intense",45,5,-1,"PK","2023-12-10",78,"False",176232,"Excuses","2020-07-24",0.837,0.717,5,-7.749,0,0.0822,0.0842,0,0.149,0.494,94.984,4
"117377","18DVypBkvcJtVFzQr5Ly7J","BAGIRA","Beton.Hofi, Hundred Sins",30,6,20,"HU","2025-05-10",54,"False",124273,"PLAYBÁNIA","2022-09-01",0.678,0.825,11,-5.422,0,0.299,0.194,0,0.694,0.51,86.11,4
"871543","17phhZDn6oGtzMe56NuWvj","Lose Control","Teddy Swims",30,-8,3,"EE","2024-09-25",91,"False",210688,"I've Tried Everything But Therapy (Part 1)","2023-09-15",0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3
"326899","5qih3ineeZsuEgr5TlyeaZ","peagi saabun...","nublu",8,1,-1,"EE","2025-03-05",42,"False",147397,"kirjadkoju.zip","2024-11-28",0.637,0.873,7,-6.293,1,0.0509,0.0145,5.19e-06,0.328,0.413,85.032,4
"914308","231tKrviTP9K4vl0Gqa0QN","NBA","OG Version",45,4,-14,"LT","2024-09-13",43,"True",156521,"NBA","2024-08-27",0.786,0.516,8,-10.436,0,0.197,0.678,0.0614,0.113,0.684,92.02,4
"19434","2OxvanM5m1Na9OVlXyXmUp","Lesung Pipi","Raim Laode",34,0,7,"MY","2025-06-06",88,"False",225153,"Lesung Pipi","2023-08-31",0.6,0.375,0,-10.668,1,0.0316,0.465,0,0.542,0.401,135.816,4
"1952085","1b5uWFxqByS6LvcXIMQBrz","prettyboi um jólin","PATRi!K",2,1,1,"IS","2023-11-30",49,"False",151034,"prettyboi um jólin","2023-11-10",0.831,0.654,5,-7.51,1,0.0574,0.114,0,0.0789,0.436,115.991,4
"2031144","4aEOz6ZpXh3wF4FOdJHOPV","Escápate Conmigo - Remix","Wolfine, Ñejo",18,0,0,"PE","2023-11-08",85,"True",167418,"Escápate Conmigo (Remix)","2012-09-06",0.826,0.881,8,-7.755,1,0.0974,0.191,2.7e-05,0.347,0.737,93.997,4
"932201","2aYZaN5SmkRDLsrrV8GkBQ","LA PATRULLA","Peso Pluma, Neton Vega",38,4,6,"NI","2024-09-08",86,"True",130614,"ÉXODO","2024-06-20",0.722,0.74,6,-7.22,0,0.063,0.68,3.27e-05,0.176,0.893,132.731,3
"1287724","48lxT5qJF0yYyf2z4wB4xW","Pedro","Jaxomy, Agatino Romero, Raffaella Carrà",11,-2,-3,"DE","2024-06-03",91,"False",144846,"Pedro","2024-03-29",0.788,0.936,9,-6.294,1,0.301,0.0229,1.3e-06,0.311,0.844,151.019,4
"2026812","3F2BLyGt6zYLrHYpbdTw5L","I Want That","(G)I-DLE",30,-4,-9,"TW","2023-11-09",75,"False",171666,"HEAT","2023-10-04",0.8,0.87,0,-5.787,0,0.0832,0.0693,0.000584,0.0742,0.434,120.06,4
"1923859","2HafqoJbgXdtjwCOvNEF14","Si No Estás","iñigo quintero",26,-3,-11,"DE","2023-12-08",98,"False",184061,"Si No Estás","2022-09-23",0.537,0.421,5,-8.72,1,0.0285,0.827,0,0.138,0.524,98.224,4
"699467","3xkHsmpQCBMytMJNiDf3Ii","Beautiful Things","Benson Boone",38,5,5,"SG","2024-11-11",88,"False",180304,"Fireworks & Rollerblades","2024-04-05",0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
"388234","17ilE3vG73RLtqg2vCSVNX","TOUCHDOWN","Messiah, Myke Towers",12,0,38,"DO","2025-02-16",65,"True",241846,"TOUCHDOWN","2024-11-15",0.715,0.673,5,-4.485,0,0.243,0.245,0,0.131,0.577,129.914,4
"222916","0Lahr7sUDdtYnX3n3KobR6","PONTE LOKITA","Katteyes, Kidd Voodoo",14,0,-4,"BO","2025-04-03",85,"True",183673,"PONTE LOKITA","2025-02-14",0.771,0.725,7,-3.574,0,0.0592,0.274,3.38e-05,0.0745,0.791,98.019,4
"46636","003vvx7Niy0yvhvHt4a68B","Mr. Brightside","The Killers",36,-5,4,"AU","2025-05-30",90,"False",222973,"Hot Fuss","2004-01-01",0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,4
"485427","45VT46xVVf2haISCNCdt6U","Yaah","Tamer Ashour",12,1,38,"EG","2025-01-20",41,"False",250135,"Yaah","2025-01-15",0.431,0.613,11,-8.747,0,0.039,0.16,0,0.227,0.198,148.156,4
"277579","3xkHsmpQCBMytMJNiDf3Ii","Beautiful Things","Benson Boone",38,7,-11,"US","2025-03-18",90,"False",180304,"Fireworks & Rollerblades","2024-04-05",0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
"1035678","2qU4cGVCZ6CJQ8RjMHvGvp","قمبلة الجيل ( اختي وصحبتي )","حمادة مجدي, Hassan Shakosh",15,-4,-1,"EG","2024-08-11",63,"False",179211,"قمبلة الجيل ( اختي وصحبتي )","2024-03-31",0.951,0.878,0,-1.737,0,0.0497,0.0673,4.1e-05,0.104,0.94,110.006,4
"703243","2CeKVsFFXG4QzA415QygGb","Feliz Cumpleaños Ferxxo","Feid",14,2,10,"PY","2024-11-10",81,"False",155960,"FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM","2022-09-14",0.865,0.573,5,-5.501,1,0.0678,0.0863,0,0.305,0.563,94.999,4
"617502","1aIJLbvrWSW7NGLlprGhBo","Ma Chérie","Mickael Carreira, SYRO",16,-3,34,"PT","2024-12-14",54,"False",172366,"Ma Chérie","2024-11-29",0.413,0.665,11,-6.391,0,0.0523,0.3,0,0.0917,0.59,79.998,4
"1268003","7cccb7pKQqOP9JntsWokzA","Gangsta","Tems",40,10,10,"NG","2024-06-08",0,"False",161585,"Born in the Wild","2024-06-06",0.688,0.574,10,-6.935,0,0.0859,0.423,0.0492,0.0991,0.553,134.627,5
"560388","2QkVXq7dLpefWAiETsvIOs","אהובתי כבר לא רואה אותי","Omer Adam",2,0,0,"IL","2024-12-30",64,"False",190500,"לחנים שבורים","2024-11-10",0.574,0.336,0,-9.31,0,0.0271,0.593,0,0.189,0.272,131.563,4
"1654919","3qhlB30KknSejmIvZZLjOD","End of Beginning","Djo",43,7,7,"US","2024-02-19",80,"False",159245,"DECIDE","2022-09-16",0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
"374040","4zbEItKoaRId1vRZkoO0Uh","Imagínate","Danny Ocean, Kapo",6,0,3,"CR","2025-02-20",85,"False",170365,"Imagínate","2024-11-07",0.779,0.737,11,-4.667,1,0.109,0.134,0,0.0974,0.445,101.923,4
"1778319","4YKujFSyakVjLdH1sDllVc","Dois Fugitivos - Ao Vivo","Simone Mendes",19,-8,-6,"BR","2024-01-17",78,"False",173370,"Cintilante (Ao Vivo / Vol.2)","2023-10-20",0.664,0.839,4,-3.379,0,0.0393,0.33,0,0.94,0.48,109.984,4
"330189","2WvUDNEW4LvDDNq3DY0gY8","黑白","Khalil Fong",48,-4,2,"HK","2025-03-04",46,"False",231613,"橙月","2008-12-19",0.498,0.454,7,-7.799,1,0.0676,0.54,2.67e-06,0.288,0.395,187.317,3
"859137","2262bWmqomIaJXwCRHr13j","Sailor Song","Gigi Perez",24,-4,26,"NO","2024-09-28",57,"False",211978,"Sailor Song","2024-07-26",0.494,0.413,11,-10.432,1,0.0254,0.682,6.72e-05,0.193,0.273,94.938,4
"885370","2iA2hABxKM70gU8NOqlbVo","ALLTAF MÍN - INTERLUDE","Aron Can",7,43,43,"IS","2024-09-21",30,"False",76373,"ÞEGAR ÉG SEGI MONNÍ","2024-09-19",0.353,0.125,6,-12.549,1,0.0421,0.522,0.00228,0.158,0.0877,122.162,4
"781390","32fRErxI6gKskZXSbEAAAn","FANÁTICO","Lali",20,-6,-5,"AR","2024-10-20",71,"False",162139,"FANÁTICO","2024-09-27",0.692,0.919,10,-3.418,0,0.14,0.0207,0,0.402,0.589,125.849,4
"323725","2xPdYKH4tKDThf6p6sqLtD","Ay Mamasita","Jairo Vera",34,0,16,"CL","2025-03-06",62,"False",169263,"Ay Mamasita","2024-11-28",0.787,0.747,11,-2.636,0,0.0805,0.0373,0.000106,0.418,0.705,95.04,4
"1707598","6tP2AFUZkz4PuUfssawUBn","BON TON (feat. Lazza, Blanco, Sfera Ebbasta & Michelangelo)","Drillionaire, Lazza, BLANCO, Sfera Ebbasta, Michelangelo",27,0,3,"IT","2024-02-05",57,"False",238533,"10","2023-06-28",0.676,0.81,11,-5.209,1,0.0411,0.0815,1.92e-06,0.154,0.656,129.986,4
"554291","0uSHA5dbsCRMmzbidwhKwl","Butcher","Sosa La M, Luciano",30,0,20,"CH","2025-01-01",75,"True",167842,"Butcher","2024-12-06",0.771,0.59,8,-6.814,1,0.11,0.00482,2.26e-05,0.109,0.188,152.003,4
"935618","1fTjqf10accJCDYstPwwZ6","Ohnana","Kapo",5,0,-2,"PA","2024-09-07",89,"False",156577,"Ohnana","2024-06-06",0.775,0.581,1,-3.621,0,0.108,0.617,8.33e-06,0.0957,0.658,104.977,4
"1508978","42VsgItocQwOQC3XWZ8JNA","FE!N (feat. Playboi Carti)","Travis Scott, Playboi Carti",23,11,-1,"PL","2024-04-01",92,"True",191700,"UTOPIA","2023-07-28",0.569,0.882,3,-2.777,0,0.06,0.0316,0,0.142,0.201,148.038,4
"396144","2z9FUHRkbkV4BObNzbHsFU","Born With a Broken Heart","Damiano David",22,0,-6,"BE","2025-02-14",79,"False",208956,"Born With a Broken Heart","2024-10-25",0.326,0.834,11,-3.189,1,0.0536,0.00108,0,0.101,0.59,171.758,4
"501618","5sFEhVXljNz3VPW404UHey","Anglia","Dani Mocanu",3,2,2,"RO","2025-01-15",58,"False",131977,"Anglia","2024-11-01",0.805,0.843,9,-5.145,0,0.0558,0.0616,0.00268,0.269,0.961,151.975,4
"359002","5TFD2bmFKGhoCRbX61nXY5","NUEVAYoL","Bad Bunny",18,0,-2,"GT","2025-02-24",92,"False",183685,"DeBÍ TiRAR MáS FOToS","2025-01-05",0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4
"597327","3ng8tfwvzR4BBwa9yaMms6","BADGYAL","SAIKO, JC Reyes, Dei V",41,4,-5,"ES","2024-12-20",73,"True",253962,"SAKURA","2024-04-26",0.6,0.939,8,-1.359,1,0.046,0.114,0,0.244,0.709,95.027,4
"86745","5151tSCaX6klN5wcC3wPkf","ЗВ'ЯЗОК","MamaRika",48,-7,-11,"UA","2025-05-18",58,"False",164500,"ЗВ'ЯЗОК","2025-03-30",0.79,0.756,11,-4.866,0,0.0679,0.392,0,0.246,0.684,119.956,4
"823949","5Yn8jOYR59KhHQdhwiQdXO","Juostaan (feat. Sexmane)","Sara Siipola, Sexmane",33,10,17,"FI","2024-10-08",58,"False",201333,"Juostaan (feat. Sexmane)","2024-05-17",0.679,0.831,6,-3.887,0,0.0477,0.0338,1.22e-06,0.061,0.769,135.039,4
"1506078","52eIcoLUM25zbQupAZYoFh","redrum","21 Savage",23,7,2,"LT","2024-04-02",94,"True",270697,"american dream","2024-01-12",0.624,0.74,2,-8.445,1,0.0481,0.00529,0.000224,0.5,0.246,172.089,4
"1333972","5TswDbxMnxptgFTf6ZxvXQ","Rim Tim Tagi Dim","Baby Lasagna",9,-3,-5,"LT","2024-05-21",82,"False",179062,"Rim Tim Tagi Dim","2024-01-12",0.587,0.872,9,-6.7,1,0.0342,0.00218,0.000937,0.474,0.577,128.037,4
"466290","6YOfGIE6iFxC7G8OlGGvzW","ROCKSTAR","Junior H",22,0,3,"MX","2025-01-25",83,"True",168677,"$AD BOYZ 4 LIFE II","2023-10-05",0.761,0.658,11,-7.188,1,0.0429,0.292,1.55e-06,0.137,0.895,125.036,3
"664900","03IpZ9yqJlo3EIgDQUgBSF","Nueva Era","Duki, Myke Towers",14,1,-5,"PY","2024-11-21",82,"True",217547,"AMERI","2024-10-31",0.556,0.724,0,-3.165,1,0.119,0.267,0,0.217,0.681,101.097,3
"8830","3BntzKsnLf2pc0dsvE3Zav","Bad Dreams","Teddy Swims",30,5,3,"LU","2025-06-09",89,"False",184577,"I've Tried Everything But Therapy (Part 2)","2025-01-24",0.707,0.68,8,-6.203,1,0.0884,0.274,0,0.0932,0.62,125.058,4
"168657","0l0vcZMU7AOeQmUIREoI2U","Qué Pasaría...","Rauw Alejandro, Bad Bunny",33,3,5,"CL","2025-04-18",91,"True",191018,"Cosa Nuestra","2024-11-15",0.833,0.563,4,-5.593,0,0.204,0.528,1.27e-05,0.139,0.343,105.008,4
"1608434","7gaA3wERFkFkgivjwbSvkG","yes, and?","Ariana Grande",49,-3,-3,"NO","2024-03-03",96,"True",214994,"yes, and?","2024-01-12",0.788,0.758,1,-6.513,1,0.0505,0.198,8.5e-05,0.104,0.823,119.008,4
"130930","5Z75FvRFiultmPFWHx5jQ7","7 DIAS","Gabito Ballesteros, Tito Double P",33,-4,17,"NI","2025-05-06",90,"True",180688,"7 DIAS","2025-01-30",0.838,0.746,11,-3.749,1,0.0614,0.386,0,0.0839,0.577,111.913,3
"1777061","34aKXUhVdHGTzWOt85RjGq","אהבה","Osher Cohen",11,0,-1,"IL","2024-01-17",64,"False",205205,"Part II","2023-06-06",0.462,0.427,0,-10.983,0,0.0627,0.618,0,0.105,0.733,126.799,4
"1930853","0p0cOpBujR114Wirv5AM7W","Narcotics (with Bryant Myers)","Dei V, Bryant Myers",20,0,2,"ES","2023-12-06",84,"True",173991,"Narcotics (with Bryant Myers)","2023-09-14",0.711,0.718,1,-5.671,1,0.0994,0.379,0,0.119,0.689,159.953,4
"1587710","3Pbp7cUCx4d3OAkZSCoNvn","Scared To Start","Michael Marcagi",21,0,5,"GB","2024-03-09",89,"False",159636,"Scared To Start","2024-01-12",0.527,0.551,7,-11.258,1,0.0345,0.384,2.75e-06,0.403,0.443,148.035,4
"668782","3kdDccXEVz0snh6mcL4eFj","YK","Cean Jr.",46,3,4,"PH","2024-11-20",72,"False",170263,"YK","2021-01-25",0.717,0.353,6,-7.872,1,0.0349,0.224,0,0.0721,0.538,118.005,4
"1804031","4tKGFmENO69tZR9ahgZu48","Murder On The Dancefloor","Sophie Ellis-Bextor",40,10,10,"BE","2024-01-10",79,"False",230013,"Read My Lips","2002-06-06",0.73,0.849,1,-5.281,0,0.0299,0.00234,2.6e-05,0.312,0.887,117.31,4
"413012","2aYZaN5SmkRDLsrrV8GkBQ","LA PATRULLA","Peso Pluma, Neton Vega",40,2,7,"HN","2025-02-09",83,"True",130614,"ÉXODO","2024-06-20",0.722,0.74,6,-7.22,0,0.063,0.68,3.27e-05,0.176,0.893,132.731,3
"1768163","0JU2QfhTrgFsVq5yQ4YQlu","Ağlama ben ağlarım","Canozan",4,-1,-2,"TR","2024-01-19",82,"False",191694,"Ağlama ben ağlarım","2023-09-29",0.416,0.473,9,-9.726,0,0.0351,0.553,1.2e-06,0.168,0.167,118.354,3
"920099","2J9B63FawlTaPdg4eH5X03","Loco","Beéle",36,3,3,"VE","2024-09-11",77,"False",204000,"Loco","2019-08-08",0.82,0.565,6,-5.965,1,0.17,0.158,2.45e-05,0.0469,0.773,105.11,4
"574615","2VNpT9fRk1kyksT0S4coZR","The First Snow","EXO",29,9,21,"KR","2024-12-26",70,"False",207667,"Miracles in December","2013-12-09",0.636,0.674,7,-6.623,0,0.0444,0.00542,0,0.145,0.814,82.985,4
"860318","2HRqTpkrJO5ggZyyK6NPWz","Espresso","Sabrina Carpenter",5,45,-1,"GB","2024-09-28",83,"True",175459,"Short n' Sweet","2024-08-23",0.699,0.776,0,-5.282,1,0.0293,0.131,5.36e-06,0.205,0.708,103.963,4
"1346306","1txhQHV26PyOJJarkYtkOn","TU$$I (with Dei V)","YOVNGCHIMI, Dei V",43,-10,-7,"CO","2024-05-18",78,"True",163200,"WLGS","2023-12-08",0.535,0.603,10,-7.393,0,0.0668,0.294,0,0.13,0.428,89.724,4
"205014","2uBKQbVcw8G9m34lGYM6VA","NINAO","GIMS",5,1,0,"BE","2025-04-08",78,"False",167813,"LE NORD SE SOUVIENT : L'ODYSSÉE","2025-02-20",0.805,0.57,7,-9.007,0,0.101,0.175,3.38e-06,0.115,0.867,122.984,4
"565871","4KULAymBBJcPRpk1yO4dOG","I Remember Everything (feat. Kacey Musgraves)","Zach Bryan, Kacey Musgraves",35,15,15,"US","2024-12-28",85,"False",227195,"Zach Bryan","2023-08-25",0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,4
"1397024","6XjDF6nds4DE2BBbagZol6","Gata Only","FloyyMenor, Cris Mj",11,-2,0,"EE","2024-05-04",98,"True",222000,"Gata Only","2024-02-02",0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,4
"555091","0eaVIYo2zeOaGJeqZ5TwYz","No Pole","Don Toliver",30,0,20,"US","2024-12-31",86,"True",187613,"Love Sick (Deluxe)","2023-02-28",0.328,0.631,5,-5.169,0,0.0465,0.0714,0,0.567,0.382,85.262,4
"1731273","7CyPwkp0oE8Ro9Dd5CUDjW","One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",4,1,2,"","2024-01-29",98,"False",244684,"The Idol Episode 4 (Music from the HBO Original Series)","2023-06-23",0.522,0.641,8,-6.287,1,0.0318,0.0545,0,0.162,0.202,87.51,4
"580012","1QLZKzC2pjP4ySf4ALrNhm","Christmas Without You","Ava Max",26,0,10,"AT","2024-12-25",82,"False",169245,"Christmas Without You","2020-10-15",0.654,0.596,1,-4.68,1,0.0458,0.424,0,0.11,0.382,118.078,4
"2097845","26cvTWJq2E1QqN4jyH2OTU","Tak Segampang Itu","Anggi Marito",3,0,47,"ID","2023-10-21",87,"False",231100,"Tak Segampang Itu","2022-12-02",0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,4
"428946","2KslE17cAJNHTsI2MI0jb2","Standing Next to You","Jung Kook",24,-3,11,"VN","2025-02-04",85,"False",206019,"GOLDEN","2023-11-03",0.711,0.809,2,-4.389,0,0.0955,0.0447,0,0.339,0.816,106.017,4
"486324","35ISBknsCeZQtq66xABI9g","Messy","Lola Young",9,1,0,"AT","2025-01-20",84,"True",284066,"This Wasn't Meant For You Anyway","2024-06-21",0.798,0.562,9,-5.913,1,0.0375,0.11,0.00606,0.122,0.647,110.991,4
"1340073","0h7QMc9ZRzA9QJrbEHytn2","The Astronaut","JIN",10,40,40,"TH","2024-05-19",83,"False",282463,"The Astronaut","2022-10-28",0.54,0.761,5,-5.356,1,0.0311,0.00446,2.5e-06,0.137,0.215,124.988,4
"672736","5pVJ3IlnpIorU44oXizzG5","Orion","Boza, ELENA ROSE",50,-2,-10,"NI","2024-11-19",81,"False",240964,"Orion","2024-05-29",0.857,0.705,1,-4.775,1,0.183,0.322,0.00249,0.197,0.874,105.011,4
"618052","2gcMYiZzzmzoF8PPAfL3IO","Untungnya, Hidup Harus Tetap Berjalan","Bernadya",16,1,34,"MY","2024-12-14",81,"False",182903,"Sialnya, Hidup Harus Tetap Berjalan","2024-06-23",0.503,0.612,9,-9.455,0,0.0325,0.608,0.00797,0.198,0.299,84.956,4
"1655659","4AULw1VRyJP17zMvwgTIUs","Umaasa","Calein",33,8,2,"PH","2024-02-19",78,"False",335624,"Umaasa","2019-06-28",0.627,0.433,9,-9.868,1,0.0232,0.295,0.393,0.332,0.353,96.016,4
"1243827","4iXYOa1juyX4ovosDzNSMv","Salida","NTG, Foreign Teck",14,0,1,"DO","2024-06-15",52,"True",134400,"Salida","2023-10-24",0.675,0.675,5,-5.617,0,0.25,0.292,0,0.271,0.816,99.964,4
"832096","61J0JDkMW2ni0IuuALYqiS","Закъсня","Emilia, Slavi Trifonov, Ku-Ku Band",30,-3,20,"BG","2024-10-06",36,"False",262998,"Закъсня","2024-09-30",0.501,0.581,3,-8.755,0,0.0426,0.0451,4.81e-06,0.0967,0.26,156.085,4
"1731690","3auN910HHNYykQo8i9q5J1","Ateşe Düştüm","Mert Demir",21,1,-2,"TR","2024-01-29",81,"False",230161,"Ateşe Düştüm","2023-09-22",0.657,0.372,4,-14.11,0,0.0476,0.835,0.0136,0.0981,0.919,188.011,4
"1516317","3NwmvlTYDZPRBGDMGgJH8K","Safety Off","Shubh",15,-2,1,"PK","2024-03-30",73,"True",143200,"Leo","2024-01-05",0.749,0.571,1,-9.111,0,0.0504,0.0163,8.41e-06,0.136,0.329,90.014,4
"56160","2RkZ5LkEzeHGRsmDqKwmaJ","Ordinary","Alex Warren",10,2,0,"HU","2025-05-27",94,"False",186964,"You'll Be Alright, Kid (Chapter 1)","2024-09-26",0.368,0.694,2,-6.141,1,0.06,0.704,6.59e-06,0.055,0.391,168.115,3
"1176063","7z3PblAN3dH1JMewiRydkZ","GIRLS","The Kid LAROI",50,0,0,"SE","2024-07-03",76,"True",152979,"GIRLS","2024-06-28",0.731,0.734,7,-3.145,0,0.0515,0.0382,1.67e-06,0.353,0.797,101.008,4
"1253030","24lbO7qor0IB4u9uu8pDw8","Makasarili Malambing (feat. Hev Abi)","Kristina Dawn, Hev Abi",17,-1,-2,"PH","2024-06-12",73,"False",121660,"Makasarili Malambing (feat. Hev Abi)","2023-11-17",0.686,0.406,8,-9.076,0,0.0377,0.283,4.93e-06,0.0944,0.766,126.062,4
"1174393","3Vr3zh0r7ALn8VLqCiRR10","Stargazing","Myles Smith",30,-3,4,"EE","2024-07-04",93,"False",172533,"Stargazing","2024-05-10",0.635,0.601,1,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,4
"237720","7so0lgd0zP2Sbgs2d7a1SZ","Die With A Smile","Lady Gaga, Bruno Mars",24,-3,-5,"ZA","2025-03-29",87,"False",251667,"MAYHEM","2025-03-07",0.519,0.601,6,-7.727,0,0.0317,0.289,0,0.126,0.498,157.964,3
"1236241","5Z0UnEtpLDQyYlWwgi8m9C","Too Sweet","Hozier",28,5,8,"FR","2024-06-17",85,"False",251424,"Unreal Unearth: Unheard","2024-03-22",0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
"266125","7HrDxxY2b7vOKxJHtqdXN6","Imã de Problema","Henry Freitas, Mc Th",34,-7,-7,"BR","2025-03-22",80,"False",137293,"Toca Que Eu Quero Ouvir","2024-09-20",0.838,0.858,1,-2.417,1,0.0439,0.443,0,0.105,0.959,135.958,4
"978422","6r5o9yIc16ZvymXUKJQ1yy","2 4","W/N",9,0,-2,"VN","2024-08-26",64,"False",199312,"2 4","2024-07-31",0.723,0.542,7,-9.705,1,0.0542,0.9,0.0454,0.131,0.391,139.972,4
"936930","4xdBrk0nFZaP54vvZj0yx7","HOT TO GO!","Chappell Roan",17,-2,4,"GB","2024-09-07",92,"False",184841,"The Rise and Fall of a Midwest Princess","2023-09-22",0.742,0.757,6,-4.981,1,0.0421,0.0187,0,0.305,0.957,139.982,4
"846489","6AI3ezQ4o3HUoP6Dhudph3","Not Like Us","Kendrick Lamar",23,0,-1,"CA","2024-10-02",92,"True",274192,"Not Like Us","2024-05-04",0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
"286017","3WRUvGqySBZC6RkB5c2w1S","MOJO JOJO","Playboi Carti",26,-12,24,"MA","2025-03-16",77,"True",156293,"MUSIC","2025-03-14",0.806,0.638,2,-6.358,1,0.278,0.00557,1.41e-06,0.11,0.263,148.111,4
"590353","2uFaJJtFpPDc5Pa95XzTvg","Let It Snow! Let It Snow! Let It Snow!","Dean Martin",17,9,-4,"CZ","2024-12-22",91,"False",117146,"A Winter Romance","1959-01-01",0.451,0.241,1,-14.014,1,0.0352,0.912,2.66e-06,0.175,0.698,134.009,4
"1947106","0lizgQ7Qw35od7CYaoMBZb","Santa Tell Me","Ariana Grande",23,-6,27,"SK","2023-12-01",90,"False",204093,"Santa Tell Me","2014-11-24",0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,4
"1096266","5AJ9hqTS2wcFQCELCFRO7A","MILLION DOLLAR BABY","Tommy Richman",3,0,0,"NZ","2024-07-25",95,"False",155151,"MILLION DOLLAR BABY","2024-04-26",0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,4
"1651321","4OqDuY8Yj8Qr0BEMRnmXEK","Нижча зростом","YAKTAK",40,0,-6,"UA","2024-02-20",52,"False",179579,"Під гітару","2024-02-08",0.663,0.4,8,-6.436,0,0.0548,0.681,3.18e-05,0.162,0.305,144.04,4
"908221","5E1tL0zofGATKf1cthCxwf","Suave","Calin",8,6,-3,"CZ","2024-09-15",63,"False",121846,"Bieber Fever","2024-05-30",0.704,0.713,11,-7.014,1,0.159,0.204,9.85e-06,0.295,0.683,129.945,4
"528557","5dSmtvguWDB0oXMFUbUyYK","Italia","Isac Elliot, Averagekidluke, MD$",48,2,-13,"FI","2025-01-08",55,"False",193600,"Italia","2024-05-23",0.682,0.745,5,-6.953,0,0.0403,0.0275,0.000766,0.173,0.737,149.996,4
"1984634","1BxfuPKGuaTgP7aM0Bbdwr","Cruel Summer","Taylor Swift",24,0,-3,"LU","2023-11-21",99,"False",178426,"Lover","2019-08-23",0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4
"816702","6WatFBLVB0x077xWeoVc2k","Si Antes Te Hubiera Conocido","KAROL G",35,-1,8,"FR","2024-10-10",95,"False",195824,"Si Antes Te Hubiera Conocido","2024-06-21",0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
"1802819","2kz1YOhJiNubjigR1gB1VX","DILUVIO","Rauw Alejandro",28,1,22,"HN","2024-01-10",91,"True",197052,"PLAYA SATURNO","2023-07-07",0.845,0.795,9,-3.502,0,0.0681,0.343,1.78e-05,0.224,0.681,94.969,4
"1966166","0YeUYYOh25Cn57DKTC8uS4","GWAGWALADA","Bnxn, Kizz Daniel, Seyi Vibez",40,-3,-4,"NG","2023-11-26",62,"False",188985,"Sincerely, Benson","2023-10-04",0.854,0.731,9,-5.568,1,0.0485,0.136,0.00548,0.131,0.598,113.018,4
"118750","6dOtVTDdiauQNBQEDOtlAB","BIRDS OF A FEATHER","Billie Eilish",3,0,-1,"AE","2025-05-10",100,"False",210373,"HIT ME HARD AND SOFT","2024-05-17",0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
